RestaurantID,Restaurant Name,CountryCode,Country name,City,locality,Cuisines,Currency,USD Rate,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating,year&date,Year,Month,Date,Month Name,Quater,Week of Year,Day Name,Financial Quater,Financial month,year&month,USD (Cost) of avg_cost of two,Indian Rupees (Cost) of avg_cost of two,Count of Restaurant
5634,Chinese By Nature,1,India,Noida,Sector 110,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,19,400,2.9,15-04-2012,2012,4,15,April,QRT-2,16,Sunday,FQ-4,FM-12,01-04-2012,4.8,429.456,
18421504,The Kebab Company,1,India,Noida,Sector 110,"Fast Food, North Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,21,400,3.5,12-04-2014,2014,4,12,April,QRT-2,15,Saturday,FQ-4,FM-12,01-04-2014,4.8,429.456,
18474432,Tandoori Mystery,1,India,Noida,Sector 132,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,3,400,1,25-04-2018,2018,4,25,April,QRT-2,17,Wednesday,FQ-4,FM-12,01-04-2018,4.8,429.456,
302558,Aggarwal,1,India,Noida,Sector 18,"South Indian, Chinese, Street Food, Mithai",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,61,400,3.3,05-04-2012,2012,4,5,April,QRT-2,14,Thursday,FQ-4,FM-12,01-04-2012,4.8,429.456,
18463961,Captain Curry,1,India,Noida,Sector 27,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,19,400,3.6,01-04-2013,2013,4,1,April,QRT-2,14,Monday,FQ-4,FM-12,01-04-2013,4.8,429.456,
18430590,Chaayos,1,India,Noida,Sector 34,"Cafe, Tea",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,18,400,3.6,20-04-2011,2011,4,20,April,QRT-2,17,Wednesday,FQ-4,FM-12,01-04-2011,4.8,429.456,
18349929,Keventers,1,India,Noida,Sector 38,Beverages,Indian Rupees(Rs.),0.012,No,No,No,No,1,7,400,3.1,23-04-2014,2014,4,23,April,QRT-2,17,Wednesday,FQ-4,FM-12,01-04-2014,4.8,429.456,
309135,Wasim Biryani Center,1,India,Noida,Sector 44,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,8,400,2.8,22-04-2016,2016,4,22,April,QRT-2,17,Friday,FQ-4,FM-12,01-04-2016,4.8,429.456,
311533,Cafe Green Apple,1,India,Noida,Sector 62,"North Indian, South Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,16,400,3.2,17-04-2016,2016,4,17,April,QRT-2,17,Sunday,FQ-4,FM-12,01-04-2016,4.8,429.456,
307703,Chaayos,1,India,Noida,Sector 62,"Cafe, Tea",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,182,400,3.5,04-04-2017,2017,4,4,April,QRT-2,14,Tuesday,FQ-4,FM-12,01-04-2017,4.8,429.456,
18337905,Keventers,1,India,Noida,Logix City Centre Sector 32 Noida,Beverages,Indian Rupees(Rs.),0.012,No,No,No,No,1,34,400,3.5,09-03-2011,2011,3,9,March,QRT-1,11,Wednesday,FQ-4,FM-12,01-03-2011,4.8,429.456,
18409725,Hyderabad Delights,1,India,Noida,Sector 110,"North Indian, Mughlai, Hyderabadi",Indian Rupees(Rs.),0.012,No,No,No,No,1,13,400,3.3,25-03-2017,2017,3,25,March,QRT-1,12,Saturday,FQ-4,FM-12,01-03-2017,4.8,429.456,
18357548,Book Food Kitchen,1,India,Noida,Sector 132,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,19,400,3.1,05-03-2015,2015,3,5,March,QRT-1,10,Thursday,FQ-4,FM-12,01-03-2015,4.8,429.456,
18455665,The Flying Pan,1,India,Noida,Sector 15,"North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,12,400,3.2,03-03-2016,2016,3,3,March,QRT-1,10,Thursday,FQ-4,FM-12,01-03-2016,4.8,429.456,
5700,Uncles Punjabi Rasoi,1,India,Noida,Sector 27,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,7,400,2.9,08-03-2016,2016,3,8,March,QRT-1,11,Tuesday,FQ-4,FM-12,01-03-2016,4.8,429.456,
18337925,RollsKing,1,India,Noida,Sector 33,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,22,400,3.4,22-03-2018,2018,3,22,March,QRT-1,12,Thursday,FQ-4,FM-12,01-03-2018,4.8,429.456,
18391158,Go Krazy,1,India,Noida,Sector 37,"Italian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,27,400,3.5,06-03-2011,2011,3,6,March,QRT-1,11,Sunday,FQ-4,FM-12,01-03-2011,4.8,429.456,
309278,Bistro 37,1,India,Noida,Sector 37,"Fast Food, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,1005,400,4.3,02-03-2012,2012,3,2,March,QRT-1,9,Friday,FQ-4,FM-12,01-03-2012,4.8,429.456,
307407,Appu Ghar Express,1,India,Noida,Sector 38,"Fast Food, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,63,400,2.8,04-03-2013,2013,3,4,March,QRT-1,10,Monday,FQ-4,FM-12,01-03-2013,4.8,429.456,
18224549,Masters Caterer,1,India,Noida,Sector 62,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,6,400,2.9,03-03-2016,2016,3,3,March,QRT-1,10,Thursday,FQ-4,FM-12,01-03-2016,4.8,429.456,
4483,Republic of Chicken,1,India,Noida,Sector 62,"Raw Meats, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,17,400,3.1,18-03-2011,2011,3,18,March,QRT-1,12,Friday,FQ-4,FM-12,01-03-2011,4.8,429.456,
18382362,Food Destination,1,India,Noida,Sector 72,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,5,400,3,19-03-2011,2011,3,19,March,QRT-1,12,Saturday,FQ-4,FM-12,01-03-2011,4.8,429.456,
307720,Khans Kathi Rolls,1,India,Noida,Sector 18,"North Indian, Street Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,76,400,3.2,26-02-2013,2013,2,26,February,QRT-1,9,Tuesday,FQ-4,FM-11,01-02-2013,4.8,429.456,
18352262,Hunger Strike,1,India,Noida,Sector 37,"Fast Food, North Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,92,400,3.7,15-02-2011,2011,2,15,February,QRT-1,8,Tuesday,FQ-4,FM-11,01-02-2011,4.8,429.456,
18133492,Sweta Restaurant,1,India,Noida,Sector 49,North Indian,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,61,400,3.2,12-02-2015,2015,2,12,February,QRT-1,7,Thursday,FQ-4,FM-11,01-02-2015,4.8,429.456,
5684,Royal Empire Meat Shop,1,India,Noida,Sector 50,"Raw Meats, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,29,400,3.4,17-02-2010,2010,2,17,February,QRT-1,8,Wednesday,FQ-4,FM-11,01-02-2010,4.8,429.456,
18383521,Ghar Ka Swad,1,India,Noida,Sector 51,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,2,400,1,14-02-2011,2011,2,14,February,QRT-1,8,Monday,FQ-4,FM-11,01-02-2011,4.8,429.456,
313049,MS Foods,1,India,Noida,Sector 62,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,9,400,3.1,09-02-2010,2010,2,9,February,QRT-1,7,Tuesday,FQ-4,FM-11,01-02-2010,4.8,429.456,
18429395,AlSwad,1,India,Noida,Greater Noida,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,6,400,2.5,23-01-2018,2018,1,23,January,QRT-1,4,Tuesday,FQ-4,FM-10,01-01-2018,4.8,429.456,
18245267,Rasoi Dil Se,1,India,Noida,Sector 1,"North Indian, Chinese, Continental",Indian Rupees(Rs.),0.012,No,No,No,No,1,2,400,1,01-01-2012,2012,1,1,January,QRT-1,1,Sunday,FQ-4,FM-10,01-01-2012,4.8,429.456,
18376508,Breaktym,1,India,Noida,Sector 110,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,11,400,2.6,19-01-2016,2016,1,19,January,QRT-1,4,Tuesday,FQ-4,FM-10,01-01-2016,4.8,429.456,
8072,Jhatpat Khana,1,India,Noida,Sector 12,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,7,400,3,21-01-2013,2013,1,21,January,QRT-1,4,Monday,FQ-4,FM-10,01-01-2013,4.8,429.456,
309059,Uncles Treat,1,India,Noida,Sector 31,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,5,400,3.1,16-01-2013,2013,1,16,January,QRT-1,3,Wednesday,FQ-4,FM-10,01-01-2013,4.8,429.456,
18391164,The Amazing Bugers,1,India,Noida,Sector 37,"Fast Food, Burger",Indian Rupees(Rs.),0.012,No,No,No,No,1,8,400,2.9,09-01-2010,2010,1,9,January,QRT-1,2,Saturday,FQ-4,FM-10,01-01-2010,4.8,429.456,
18352184,Keventers,1,India,Noida,Sector 41,Beverages,Indian Rupees(Rs.),0.012,No,No,No,No,1,4,400,2.9,09-01-2014,2014,1,9,January,QRT-1,2,Thursday,FQ-4,FM-10,01-01-2014,4.8,429.456,
18272379,Keventers,1,India,Noida,DLF Mall of India Sector 18  Noida,Beverages,Indian Rupees(Rs.),0.012,No,No,No,No,1,169,400,3.8,23-12-2010,2010,12,23,December,QRT-4,52,Thursday,FQ-4,FM-12,01-12-2010,4.8,429.456,
5744,Reena Restaurant,1,India,Noida,Sector 27,"Chinese, South Indian, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,57,400,3.5,03-12-2015,2015,12,3,December,QRT-4,49,Thursday,FQ-4,FM-12,01-12-2015,4.8,429.456,
17977758,More Than Cafe,1,India,Noida,Sector 41,"Cafe, Continental, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,39,400,3.3,20-12-2014,2014,12,20,December,QRT-4,51,Saturday,FQ-4,FM-12,01-12-2014,4.8,429.456,
18385889,Cakebak,1,India,Noida,Shopprix Mall Sector 61 Noida,"Bakery, Desserts",Indian Rupees(Rs.),0.012,No,No,No,No,1,8,400,3.1,22-12-2010,2010,12,22,December,QRT-4,52,Wednesday,FQ-4,FM-12,01-12-2010,4.8,429.456,
309545,Kathi Junction,1,India,Noida,MSX Mall Greater Noida,Fast Food,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,83,400,3.5,11-11-2010,2010,11,11,November,QRT-4,46,Thursday,FQ-3,FM-8,01-11-2010,4.8,429.456,
18399250,Deli Chic,1,India,Noida,Sector 132,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,2,400,1,16-11-2016,2016,11,16,November,QRT-4,47,Wednesday,FQ-3,FM-8,01-11-2016,4.8,429.456,
18450749,Engineers Da Dhaba,1,India,Noida,Sector 41,North Indian,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,38,400,3.6,25-11-2018,2018,11,25,November,QRT-4,48,Sunday,FQ-3,FM-8,01-11-2018,4.8,429.456,
302406,New Chinese Chilli Sizzler,1,India,Noida,Sector 50,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,53,400,2.7,10-11-2015,2015,11,10,November,QRT-4,46,Tuesday,FQ-3,FM-8,01-11-2015,4.8,429.456,
18435329,GVP Creations,1,India,Noida,Sector 62,Bakery,Indian Rupees(Rs.),0.012,No,No,No,No,1,7,400,3.1,06-11-2011,2011,11,6,November,QRT-4,46,Sunday,FQ-3,FM-8,01-11-2011,4.8,429.456,
18313143,The Chinese Hut,1,India,Noida,Sector 72,"Chinese, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,10,400,2.9,14-11-2016,2016,11,14,November,QRT-4,47,Monday,FQ-3,FM-8,01-11-2016,4.8,429.456,
302541,Kapoors Balle Balle,1,India,Noida,Brahmaputra Shopping Complex,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,331,400,3.7,14-10-2018,2018,10,14,October,QRT-4,42,Sunday,FQ-3,FM-7,01-10-2018,4.8,429.456,
302127,Sahi Darbar,1,India,Noida,Greater Noida,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,12,400,2.6,28-10-2013,2013,10,28,October,QRT-4,44,Monday,FQ-3,FM-7,01-10-2013,4.8,429.456,
18216904,Chicken Kraft,1,India,Noida,Sector 110,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,4,400,2.9,17-10-2010,2010,10,17,October,QRT-4,43,Sunday,FQ-3,FM-7,01-10-2010,4.8,429.456,
18445768,Grill King,1,India,Noida,Sector 132,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,4,400,3,24-10-2016,2016,10,24,October,QRT-4,44,Monday,FQ-3,FM-7,01-10-2016,4.8,429.456,
300988,RollsKing,1,India,Noida,Sector 132,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,19,400,3.2,09-10-2018,2018,10,9,October,QRT-4,41,Tuesday,FQ-3,FM-7,01-10-2018,4.8,429.456,
18255160,More Than Caf,1,India,Noida,Sector 27,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,5,400,3,08-10-2016,2016,10,8,October,QRT-4,41,Saturday,FQ-3,FM-7,01-10-2016,4.8,429.456,
18382564,Twomato Foods,1,India,Noida,Sector 65,North Indian,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,11,400,3.2,04-10-2011,2011,10,4,October,QRT-4,41,Tuesday,FQ-3,FM-7,01-10-2011,4.8,429.456,
18378040,Lazeez Foods,1,India,Noida,Sector 65,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,2,400,1,19-10-2014,2014,10,19,October,QRT-4,43,Sunday,FQ-3,FM-7,01-10-2014,4.8,429.456,
18429391,Keventers,1,India,Noida,Sector 72,Beverages,Indian Rupees(Rs.),0.012,No,No,No,No,1,4,400,2.9,04-10-2016,2016,10,4,October,QRT-4,41,Tuesday,FQ-3,FM-7,01-10-2016,4.8,429.456,
18376500,Breaktym,1,India,Noida,Sector 93,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,20,400,3.2,09-10-2016,2016,10,9,October,QRT-4,42,Sunday,FQ-3,FM-7,01-10-2016,4.8,429.456,
310063,Ali Baba Caves,1,India,Noida,Ansal Plaza Mall Greater Noida,"Cafe, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,15,500,3.1,08-09-2011,2011,9,8,September,QRT-3,37,Thursday,FQ-2,FM-6,01-09-2011,6,536.82,
18273622,TBH  To Be Healthy,1,India,Noida,Sector 10,"Juices, Healthy Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,76,500,4,23-09-2014,2014,9,23,September,QRT-3,39,Tuesday,FQ-2,FM-6,01-09-2014,6,536.82,
8236,Mezbaan Jaika Restaurant,1,India,Noida,Sector 110,"Biryani, North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,18,500,2.7,22-09-2013,2013,9,22,September,QRT-3,39,Sunday,FQ-2,FM-6,01-09-2013,6,536.82,
305222,McDonalds,1,India,Noida,Sector 38,"Fast Food, Burger",Indian Rupees(Rs.),0.012,No,No,No,No,2,53,500,3.5,10-09-2011,2011,9,10,September,QRT-3,37,Saturday,FQ-2,FM-6,01-09-2011,6,536.82,
18438435,Salato Salad Studio,1,India,Noida,Sector 41,"Salad, Continental",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,43,500,4.1,04-09-2012,2012,9,4,September,QRT-3,36,Tuesday,FQ-2,FM-6,01-09-2012,6,536.82,
18463984,Cafe 44,1,India,Noida,Sector 44,"Continental, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,4,500,3,16-09-2016,2016,9,16,September,QRT-3,38,Friday,FQ-2,FM-6,01-09-2016,6,536.82,
3707,Subway,1,India,Noida,Sector 50,"American, Fast Food, Salad, Healthy Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,165,500,2.5,05-09-2018,2018,9,5,September,QRT-3,36,Wednesday,FQ-2,FM-6,01-09-2018,6,536.82,
18258397,Nukkad Bites,1,India,Noida,Spice World Mall Sector 25,"North Indian, South Indian, Bakery, Beverages",Indian Rupees(Rs.),0.012,No,No,No,No,2,2,500,1,22-09-2018,2018,9,22,September,QRT-3,38,Saturday,FQ-2,FM-6,01-09-2018,6,536.82,
309088,Kolkata Biryani House,1,India,Noida,Jaipuria Plaza Sector 26 Noida,"North Indian, Mughlai, Biryani",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,109,500,2.8,19-08-2015,2015,8,19,August,QRT-3,34,Wednesday,FQ-4,FM-12,01-08-2015,6,536.82,
18424869,Delish BBQ,1,India,Noida,Jaipuria Plaza Sector 26 Noida,"North Indian, Chinese, Thai",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,40,500,3.9,18-08-2012,2012,8,18,August,QRT-3,33,Saturday,FQ-4,FM-12,01-08-2012,6,536.82,
18371402,Cinnabon  Auntie Annes,1,India,Noida,Logix City Centre Sector 32 Noida,"Desserts, Beverages",Indian Rupees(Rs.),0.012,No,No,No,No,2,6,500,3.1,09-08-2011,2011,8,9,August,QRT-3,33,Tuesday,FQ-4,FM-12,01-08-2011,6,536.82,
18416310,Wild Chef House,1,India,Noida,Sector 132,"Continental, Chinese, North Indian, Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,3,500,1,12-08-2017,2017,8,12,August,QRT-3,32,Saturday,FQ-4,FM-12,01-08-2017,6,536.82,
8115,The Chef,1,India,Noida,Sector 15,"North Indian, Mughlai, Chinese, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,8,500,2.7,23-08-2013,2013,8,23,August,QRT-3,34,Friday,FQ-4,FM-12,01-08-2013,6,536.82,
18014141,Metro Dhaba,1,India,Noida,Sector 18,"North Indian, Fast Food, Chinese, Biryani, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,418,500,3.8,10-08-2013,2013,8,10,August,QRT-3,32,Saturday,FQ-4,FM-12,01-08-2013,6,536.82,
308770,Olive Kitchen,1,India,Noida,Sector 20,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,17,500,2.6,21-08-2011,2011,8,21,August,QRT-3,35,Sunday,FQ-4,FM-12,01-08-2011,6,536.82,
18216929,Jain Restaurant,1,India,Noida,Sector 22,"North Indian, Chinese, South Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,7,500,3,26-08-2012,2012,8,26,August,QRT-3,35,Sunday,FQ-4,FM-12,01-08-2012,6,536.82,
8022,Lajwaab Restaurant,1,India,Noida,Sector 25,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,59,500,2.6,18-08-2012,2012,8,18,August,QRT-3,33,Saturday,FQ-4,FM-12,01-08-2012,6,536.82,
18020006,Gauranga Sweets,1,India,Noida,Sector 25,Mithai,Indian Rupees(Rs.),0.012,No,No,No,No,2,2,500,1,10-08-2012,2012,8,10,August,QRT-3,32,Friday,FQ-4,FM-12,01-08-2012,6,536.82,
18412866,Ovenstory Pizza,1,India,Noida,Sector 41,"Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,26,500,3.3,26-08-2015,2015,8,26,August,QRT-3,35,Wednesday,FQ-4,FM-12,01-08-2015,6,536.82,
306167,Theos,1,India,Noida,Sector 50,"Desserts, Bakery, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,516,500,4.1,24-08-2010,2010,8,24,August,QRT-3,35,Tuesday,FQ-4,FM-12,01-08-2010,6,536.82,
6170,Legacy of Awadh,1,India,Noida,Sector 7,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,114,500,3.3,25-08-2011,2011,8,25,August,QRT-3,35,Thursday,FQ-4,FM-12,01-08-2011,6,536.82,
18431193,KBC,1,India,Noida,Spice World Mall Sector 25,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,2,3,500,1,05-08-2017,2017,8,5,August,QRT-3,31,Saturday,FQ-4,FM-12,01-08-2017,6,536.82,
18204456,Subway,1,India,Noida,Sector 132,"American, Fast Food, Salad, Healthy Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,13,500,2.6,22-07-2018,2018,7,22,July,QRT-3,30,Sunday,FQ-2,FM-4,01-07-2018,6,536.82,
18219552,Go Biryani,1,India,Noida,Sector 29,Biryani,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,144,500,3.5,12-07-2014,2014,7,12,July,QRT-3,28,Saturday,FQ-2,FM-4,01-07-2014,6,536.82,
18255715,Shahenshah,1,India,Noida,Sector 37,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,7,500,2.9,09-07-2010,2010,7,9,July,QRT-3,28,Friday,FQ-2,FM-4,01-07-2010,6,536.82,
1745,Southern Treat,1,India,Noida,Sector 50,South Indian,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,113,500,2.8,15-07-2011,2011,7,15,July,QRT-3,29,Friday,FQ-2,FM-4,01-07-2011,6,536.82,
18082207,Culinate,1,India,Noida,Sector 53,"Continental, Fast Food, Asian, Italian",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,200,500,3.8,22-07-2017,2017,7,22,July,QRT-3,29,Saturday,FQ-2,FM-4,01-07-2017,6,536.82,
313329,The Cake Masters,1,India,Noida,Sector 56,"Bakery, Desserts",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,7,500,2.5,23-07-2018,2018,7,23,July,QRT-3,30,Monday,FQ-2,FM-4,01-07-2018,6,536.82,
18396437,Malabar Junction,1,India,Noida,Sector 62,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,15,500,3.3,07-07-2016,2016,7,7,July,QRT-3,28,Thursday,FQ-2,FM-4,01-07-2016,6,536.82,
18070483,Subway,1,India,Noida,Supertech Shopprix Mall Sector 61,"American, Fast Food, Salad, Healthy Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,24,500,2.3,21-07-2011,2011,7,21,July,QRT-3,30,Thursday,FQ-2,FM-4,01-07-2011,6,536.82,
18352249,KFC,1,India,Noida,Logix City Centre Sector 32 Noida,"American, Fast Food, Burger",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,15,500,2.5,26-06-2014,2014,6,26,June,QRT-2,26,Thursday,FQ-1,FM-3,01-06-2014,6,536.82,
18439534,C Cube,1,India,Noida,Sector 41,"American, Italian, North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,3,500,1,02-06-2017,2017,6,2,June,QRT-2,22,Friday,FQ-1,FM-3,01-06-2017,6,536.82,
18383031,Kesarwa Bakez,1,India,Noida,Sector 53,Bakery,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,2,500,1,04-06-2012,2012,6,4,June,QRT-2,23,Monday,FQ-1,FM-3,01-06-2012,6,536.82,
302502,Foodelicious,1,India,Noida,Sector 56,"North Indian, Chinese, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,144,500,3.1,16-06-2012,2012,6,16,June,QRT-2,24,Saturday,FQ-1,FM-3,01-06-2012,6,536.82,
3939,Sandwich King,1,India,Noida,Sector 62,Fast Food,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,215,500,3.5,02-06-2017,2017,6,2,June,QRT-2,22,Friday,FQ-1,FM-3,01-06-2017,6,536.82,
4758,Nathus Sweets,1,India,Noida,Sector 62,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",Indian Rupees(Rs.),0.012,No,No,No,No,2,77,500,2.4,08-06-2011,2011,6,8,June,QRT-2,24,Wednesday,FQ-1,FM-3,01-06-2011,6,536.82,
18279435,Mr Flavour,1,India,Noida,Harsha Mall Greater Noida,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,10,500,2.7,03-05-2016,2016,5,3,May,QRT-2,19,Tuesday,FQ-1,FM-2,01-05-2016,6,536.82,
399,McDonalds,1,India,Noida,Sector 16,"Fast Food, Burger",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,135,500,3.7,11-05-2013,2013,5,11,May,QRT-2,19,Saturday,FQ-1,FM-2,01-05-2013,6,536.82,
307724,Wah Ji Wah,1,India,Noida,Sector 27,North Indian,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,74,500,2,10-05-2010,2010,5,10,May,QRT-2,20,Monday,FQ-1,FM-2,01-05-2010,6,536.82,
310724,The Taste,1,India,Noida,Sector 48,"Bakery, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,7,500,3.1,05-05-2016,2016,5,5,May,QRT-2,19,Thursday,FQ-1,FM-2,01-05-2016,6,536.82,
312184,Tandoori Corner,1,India,Noida,Sector 53,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,9,500,2.6,23-05-2014,2014,5,23,May,QRT-2,21,Friday,FQ-1,FM-2,01-05-2014,6,536.82,
18268502,Cake Mandi,1,India,Noida,Sector 62,"Bakery, Desserts",Indian Rupees(Rs.),0.012,No,No,No,No,2,17,500,3.2,16-05-2012,2012,5,16,May,QRT-2,20,Wednesday,FQ-1,FM-2,01-05-2012,6,536.82,
18424880,KFC,1,India,Noida,Gardens Galleria Sector 38 Noida,"American, Fast Food, Burger",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,2,500,1,21-04-2018,2018,4,21,April,QRT-2,16,Saturday,FQ-4,FM-12,01-04-2018,6,536.82,
3735,Anands,1,India,Noida,Greater Noida,"Chinese, North Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,36,500,2.6,18-04-2012,2012,4,18,April,QRT-2,16,Wednesday,FQ-4,FM-12,01-04-2012,6,536.82,
18128857,Desi Galli,1,India,Noida,Harsha Mall Greater Noida,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,55,500,2.9,28-04-2013,2013,4,28,April,QRT-2,18,Sunday,FQ-4,FM-12,01-04-2013,6,536.82,
18462632,Food Express,1,India,Noida,Sector 10,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,2,500,1,03-04-2013,2013,4,3,April,QRT-2,14,Wednesday,FQ-4,FM-12,01-04-2013,6,536.82,
5755,Mahi Rasoi,1,India,Noida,Sector 12,North Indian,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,34,500,2.6,09-04-2011,2011,4,9,April,QRT-2,15,Saturday,FQ-4,FM-12,01-04-2011,6,536.82,
396,McDonalds,1,India,Noida,Sector 18,Fast Food,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,403,500,3.9,22-04-2012,2012,4,22,April,QRT-2,17,Sunday,FQ-4,FM-12,01-04-2012,6,536.82,
18345461,Wakhra Swaad,1,India,Noida,Sector 26,"North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,112,500,4.1,01-04-2017,2017,4,1,April,QRT-2,13,Saturday,FQ-4,FM-12,01-04-2017,6,536.82,
18014129,Hungry Ullu,1,India,Noida,Sector 50,Fast Food,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,141,500,3.3,04-04-2016,2016,4,4,April,QRT-2,15,Monday,FQ-4,FM-12,01-04-2016,6,536.82,
7909,Subway,1,India,Noida,Sector 62,"American, Fast Food, Salad, Healthy Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,88,500,2.4,09-04-2010,2010,4,9,April,QRT-2,15,Friday,FQ-4,FM-12,01-04-2010,6,536.82,
